호선,출발역 ID,출발역,출발역 경도,출발역 위도,도착역 ID,도착역,도착역 경도,도착역 위도,소요시간
1,1919,연천,127.0736738,38.10060716,1918,전곡,127.0717251,38.02444101,8
1,1918,전곡,127.0717251,38.02444101,1917,청산,127.074274,37.995089,5
1,1917,청산,127.074274,37.995089,1916,소요산,127.0611286,37.94889759,6
1,1916,소요산,127.0611286,37.94889759,1915,동두천,127.054928,37.92761327,4
1,1915,동두천,127.054928,37.92761327,1914,보산,127.057181,37.91414402,2
1,1914,보산,127.057181,37.91414402,1913,동두천중앙,127.0564233,37.90178074,3
1,1913,동두천중앙,127.0564233,37.90178074,1912,지행,127.0557931,37.89234273,2
1,1912,지행,127.0557931,37.89234273,1911,덕정,127.0615593,37.84318765,5
1,1911,덕정,127.0615593,37.84318765,1910,덕계,127.0566917,37.81875258,3
1,1910,덕계,127.0566917,37.81875258,1909,양주,127.0447213,37.77414216,5
1,1909,양주,127.0447213,37.77414216,1908,녹양,127.0422794,37.75938525,3
1,1908,녹양,127.0422794,37.75938525,1907,가능,127.0442883,37.74839632,2
1,1907,가능,127.0442883,37.74839632,1906,의정부,127.0459568,37.73836249,2
1,1906,의정부,127.0459568,37.73836249,1905,회룡,127.0472954,37.72380588,3
1,1905,회룡,127.0472954,37.72380588,1904,망월사,127.0474183,37.71021916,3
1,1904,망월사,127.0474183,37.71021916,1903,도봉산,127.0460627,37.68951168,3
1,1903,도봉산,127.0460627,37.68951168,1902,도봉,127.0455349,37.6792119,2
1,1902,도봉,127.0455349,37.6792119,1901,방학,127.0443217,37.66743837,2
1,1901,방학,127.0443217,37.66743837,1022,창동,127.047645,37.65333851,2
1,1022,창동,127.047645,37.65333851,1021,녹천,127.051382,37.64463345,2
1,1021,녹천,127.051382,37.64463345,1020,월계,127.0588571,37.63327755,3
1,1020,월계,127.0588571,37.63327755,1019,광운대,127.0616952,37.62383736,3
1,1019,광운대,127.0616952,37.62383736,1018,석계,127.0656895,37.61500553,2
1,1018,석계,127.0656895,37.61500553,1017,신이문,127.067398,37.60178164,3
1,1017,신이문,127.067398,37.60178164,1016,외대앞,127.0636925,37.59627414,1
1,1016,외대앞,127.0636925,37.59627414,1015,회기,127.0580484,37.58979622,2
1,1015,회기,127.0580484,37.58979622,158,청량리,127.0447272,37.58003706,3
1,158,청량리,127.0447272,37.58003706,157,제기동,127.0349495,37.5781735,2
1,157,제기동,127.0349495,37.5781735,156,신설동,127.0244567,37.57602997,2
1,156,신설동,127.0244567,37.57602997,159,동묘앞,127.0163642,37.57321666,2
1,159,동묘앞,127.0163642,37.57321666,155,동대문,127.0106338,37.57166941,2
1,155,동대문,127.0106338,37.57166941,154,종로5가,127.0015383,37.57097611,2
1,154,종로5가,127.0015383,37.57097611,153,종로3가,126.9921533,37.57042084,2
1,153,종로3가,126.9921533,37.57042084,152,종각,126.9831508,37.57022799,2
1,152,종각,126.9831508,37.57022799,151,시청,126.9771982,37.5653454,3
1,151,시청,126.9771982,37.5653454,150,서울역,126.9697496,37.55332893,2
1,150,서울역,126.9697496,37.55332893,1002,남영,126.971331,37.54056667,3
1,1002,남영,126.971331,37.54056667,1003,용산,126.9646296,37.52977357,3
1,1003,용산,126.9646296,37.52977357,1004,노량진,126.9421099,37.5140548,3
1,1004,노량진,126.9421099,37.5140548,1005,대방,126.9264945,37.51335414,3
1,1005,대방,126.9264945,37.51335414,1032,신길,126.9183672,37.51678703,1
1,1032,신길,126.9183672,37.51678703,1006,영등포,126.9075503,37.51567263,3
1,1006,영등포,126.9075503,37.51567263,1007,신도림,126.8913125,37.50890848,2
1,1007,신도림,126.8913125,37.50890848,1701,구로,126.8823081,37.50334156,3
1,1701,구로,126.8823081,37.50334156,1702,가산디지털단지,126.8826148,37.48153119,4
1,1702,가산디지털단지,126.8826148,37.48153119,1714,독산,126.8894779,37.46597377,3
1,1714,독산,126.8894779,37.46597377,1703,금천구청,126.8936086,37.45619437,2
1,1703,금천구청,126.8936086,37.45619437,1704,석수,126.9023208,37.43509294,3
1,1704,석수,126.9023208,37.43509294,1705,관악,126.9085,37.41956796,3
1,1705,관악,126.9085,37.41956796,1706,안양,126.9227298,37.40168386,3
1,1706,안양,126.9227298,37.40168386,1707,명학,126.9355928,37.38446042,3
1,1707,명학,126.9355928,37.38446042,1708,금정,126.94327,37.37233746,2
1,1708,금정,126.94327,37.37233746,1709,군포,126.9485175,37.35419228,4
1,1709,군포,126.9485175,37.35419228,1729,당정,126.9483712,37.34368982,2
1,1729,당정,126.9483712,37.34368982,1710,의왕,126.9479765,37.32034211,2
1,1710,의왕,126.9479765,37.32034211,1711,성균관대,126.971022,37.300329,4
1,1711,성균관대,126.971022,37.300329,1712,화서,126.989612,37.28400168,3
1,1712,화서,126.989612,37.28400168,1713,수원,127.0000496,37.26568218,3
1,1713,수원,127.0000496,37.26568218,1715,세류,127.0137997,37.24387252,3
1,1715,세류,127.0137997,37.24387252,1716,병점,127.0332004,37.2067527,5
1,1716,병점,127.0332004,37.2067527,1717,세마,127.0434268,37.18713528,3
1,1717,세마,127.0434268,37.18713528,1718,오산대,127.0630757,37.16935044,3
1,1718,오산대,127.0630757,37.16935044,1719,오산,127.0668154,37.14552801,4
1,1719,오산,127.0668154,37.14552801,1720,진위,127.062356,37.11007903,4
1,1720,진위,127.062356,37.11007903,1721,송탄,127.0542805,37.07571266,3
1,1721,송탄,127.0542805,37.07571266,1722,서정리,127.0528817,37.0565637,3
1,1722,서정리,127.0528817,37.0565637,1723,평택지제,127.0705138,37.01890215,5
1,1723,평택지제,127.0705138,37.01890215,1724,평택,127.085273,36.99084901,4
1,1724,평택,127.085273,36.99084901,1725,성환,127.1268371,36.91595302,7
1,1725,성환,127.1268371,36.91595302,1726,직산,127.1438237,36.87093284,5
1,1726,직산,127.1438237,36.87093284,1727,두정,127.1489426,36.83398127,5
1,1727,두정,127.1489426,36.83398127,1728,천안,127.1464888,36.81052306,5
1,1728,천안,127.1464888,36.81052306,1401,봉명,127.1360381,36.80141983,2
1,1401,봉명,127.1360381,36.80141983,1402,쌍용,127.1213783,36.79372578,3
1,1402,쌍용,127.1213783,36.79372578,1403,아산,127.1040767,36.79211657,2
1,1403,아산,127.1040767,36.79211657,1404,탕정,127.0843925,36.78820871,3
1,1404,탕정,127.0843925,36.78820871,1405,배방,127.0527881,36.7776965,4
1,1405,배방,127.0527881,36.7776965,1407,온양온천,127.0031815,36.78054488,4
1,1407,온양온천,127.0031815,36.78054488,1408,신창,126.9513931,36.7696423,5
1,1701,구로,126.8823081,37.50334156,1813,구일,126.8696911,37.49625452,3
1,1813,구일,126.8696911,37.49625452,1801,개봉,126.858716,37.49464172,2
1,1801,개봉,126.858716,37.49464172,1802,오류동,126.8448074,37.49439721,2
1,1802,오류동,126.8448074,37.49439721,1821,온수,126.8238288,37.49239999,3
1,1821,온수,126.8238288,37.49239999,1803,역곡,126.8120593,37.48531526,2
1,1803,역곡,126.8120593,37.48531526,1814,소사,126.7956465,37.48280123,3
1,1814,소사,126.7956465,37.48280123,1804,부천,126.7830829,37.48398979,2
1,1804,부천,126.7830829,37.48398979,1822,중동,126.764534,37.48668162,2
1,1822,중동,126.764534,37.48668162,1805,송내,126.7531594,37.4876414,2
1,1805,송내,126.7531594,37.4876414,1815,부개,126.7407301,37.48847704,2
1,1815,부개,126.7407301,37.48847704,1806,부평,126.7243311,37.48944904,3
1,1806,부평,126.7243311,37.48944904,1807,백운,126.7072944,37.4833425,2
1,1807,백운,126.7072944,37.4833425,1808,동암,126.7028898,37.47069579,3
1,1808,동암,126.7028898,37.47069579,1816,간석,126.693519,37.46470628,2
1,1816,간석,126.693519,37.46470628,1809,주안,126.6799679,37.46505239,2
1,1809,주안,126.6799679,37.46505239,1823,도화,126.6685759,37.46611751,2
1,1823,도화,126.6685759,37.46611751,1810,제물포,126.6574939,37.46681933,2
1,1810,제물포,126.6574939,37.46681933,1817,도원,126.6425352,37.46877256,2
1,1817,도원,126.6425352,37.46877256,1811,동인천,126.6326161,37.47540327,2
1,1811,동인천,126.6326161,37.47540327,1812,인천,126.6168222,37.47616671,4
2,246,신설동,127.0249182,37.57480452,250,용두,127.0382757,37.57406213,2
2,250,용두,127.0382757,37.57406213,245,신답,127.0470801,37.56983868,2
2,245,신답,127.0470801,37.56983868,244,용답,127.0508895,37.56212278,2
2,244,용답,127.0508895,37.56212278,211,성수,127.056067,37.54458882,3
2,211,성수,127.056067,37.54458882,210,뚝섬,127.0473873,37.54724155,1
2,210,뚝섬,127.0473873,37.54724155,209,한양대,127.0436398,37.55571599,2
2,209,한양대,127.0436398,37.55571599,208,왕십리,127.0371034,37.56126836,2
2,208,왕십리,127.0371034,37.56126836,207,상왕십리,127.0292724,37.56443667,2
2,207,상왕십리,127.0292724,37.56443667,206,신당,127.0194775,37.56567305,1
2,206,신당,127.0194775,37.56567305,205,동대문역사문화공원,127.0090042,37.56566441,3
2,205,동대문역사문화공원,127.0090042,37.56566441,204,을지로4가,126.9976321,37.5666405,2
2,204,을지로4가,126.9976321,37.5666405,203,을지로3가,126.9909844,37.5662915,1
2,203,을지로3가,126.9909844,37.5662915,202,을지로입구,126.9821953,37.56603552,2
2,202,을지로입구,126.9821953,37.56603552,201,시청,126.9755983,37.56368184,2
2,201,시청,126.9755983,37.56368184,243,충정로,126.9644921,37.55976329,2
2,243,충정로,126.9644921,37.55976329,242,아현,126.9561464,37.55740618,2
2,242,아현,126.9561464,37.55740618,241,이대,126.9464295,37.55681472,1
2,241,이대,126.9464295,37.55681472,240,신촌,126.9369808,37.55519817,2
2,240,신촌,126.9369808,37.55519817,239,홍대입구,126.9237786,37.55687074,3
2,239,홍대입구,126.9237786,37.55687074,238,합정,126.9144541,37.54991316,2
2,238,합정,126.9144541,37.54991316,237,당산,126.9026118,37.53478432,3
2,237,당산,126.9026118,37.53478432,236,영등포구청,126.8966774,37.52583053,2
2,236,영등포구청,126.8966774,37.52583053,235,문래,126.8947788,37.51797572,1
2,235,문래,126.8947788,37.51797572,234,신도림,126.891611,37.50822219,3
2,234,신도림,126.891611,37.50822219,233,대림,126.894931,37.49330994,3
2,233,대림,126.894931,37.49330994,232,구로디지털단지,126.9014731,37.48526058,2
2,232,구로디지털단지,126.9014731,37.48526058,231,신대방,126.9135075,37.48765046,2
2,231,신대방,126.9135075,37.48765046,230,신림,126.9297454,37.48426714,2
2,230,신림,126.9297454,37.48426714,229,봉천,126.9416865,37.48247252,2
2,229,봉천,126.9416865,37.48247252,228,서울대입구,126.9527132,37.48128451,2
2,228,서울대입구,126.9527132,37.48128451,227,낙성대,126.9635239,37.47709324,2
2,227,낙성대,126.9635239,37.47709324,226,사당,126.9815586,37.47656223,3
2,226,사당,126.9815586,37.47656223,225,방배,126.9975533,37.48145613,3
2,225,방배,126.9975533,37.48145613,224,서초,127.0076621,37.49184993,2
2,224,서초,127.0076621,37.49184993,223,교대,127.0143838,37.4939,2
2,223,교대,127.0143838,37.4939,222,강남,127.0280014,37.49808634,2
2,222,강남,127.0280014,37.49808634,221,역삼,127.0364695,37.50067442,1
2,221,역삼,127.0364695,37.50067442,220,선릉,127.0489628,37.50449737,3
2,220,선릉,127.0489628,37.50449737,219,삼성,127.0630232,37.50882274,2
2,219,삼성,127.0630232,37.50882274,218,종합운동장,127.0738494,37.51114466,2
2,218,종합운동장,127.0738494,37.51114466,217,잠실새내,127.0863143,37.51162636,2
2,217,잠실새내,127.0863143,37.51162636,216,잠실,127.100231,37.51331106,2
2,216,잠실,127.100231,37.51331106,215,잠실나루,127.1038087,37.52071241,2
2,215,잠실나루,127.1038087,37.52071241,214,강변,127.0947411,37.53511804,2
2,214,강변,127.0947411,37.53511804,213,구의,127.0861808,37.53717527,2
2,213,구의,127.0861808,37.53717527,212,건대입구,127.0692029,37.54040752,2
2,212,건대입구,127.0692029,37.54040752,211,성수,127.056067,37.54458882,2
2,234,신도림,126.891611,37.50822219,247,도림천,126.8826491,37.51450804,2
2,247,도림천,126.8826491,37.51450804,248,양천구청,126.8657224,37.51238887,3
2,248,양천구청,126.8657224,37.51238887,249,신정네거리,126.8528896,37.52022312,3
2,249,신정네거리,126.8528896,37.52022312,200,까치산,126.8469483,37.53140601,3
3,1958,대화,126.747501,37.67615738,1957,주엽,126.7612635,37.67014949,2
3,1957,주엽,126.7612635,37.67014949,1956,정발산,126.773406,37.65948062,3
3,1956,정발산,126.773406,37.65948062,1955,마두,126.7776106,37.65224113,2
3,1955,마두,126.7776106,37.65224113,1954,백석,126.7881315,37.64296237,2
3,1954,백석,126.7881315,37.64296237,1953,대곡,126.8109311,37.63169736,4
3,1953,대곡,126.8109311,37.63169736,1952,화정,126.8326884,37.63464401,3
3,1952,화정,126.8326884,37.63464401,1951,원당,126.8429184,37.65311021,3
3,1951,원당,126.8429184,37.65311021,1948,원흥,126.8730252,37.65069218,3
3,1948,원흥,126.8730252,37.65069218,1950,삼송,126.8957339,37.65326512,3
3,1950,삼송,126.8957339,37.65326512,309,지축,126.9138543,37.64814864,3
3,309,지축,126.9138543,37.64814864,310,구파발,126.9188528,37.63643579,3
3,310,구파발,126.9188528,37.63643579,311,연신내,126.921103,37.61920415,3
3,311,연신내,126.921103,37.61920415,312,불광,126.9303158,37.6100478,2
3,312,불광,126.9303158,37.6100478,313,녹번,126.935828,37.60080677,2
3,313,녹번,126.935828,37.60080677,314,홍제,126.944158,37.58879538,2
3,314,홍제,126.944158,37.58879538,315,무악재,126.950231,37.58256323,2
3,315,무악재,126.950231,37.58256323,316,독립문,126.9579137,37.57446628,2
3,316,독립문,126.9579137,37.57446628,317,경복궁,126.9736914,37.57580612,3
3,317,경복궁,126.9736914,37.57580612,318,안국,126.9854214,37.57650192,2
3,318,안국,126.9854214,37.57650192,319,종로3가,126.9918758,37.57156329,2
3,319,종로3가,126.9918758,37.57156329,320,을지로3가,126.9926155,37.56643127,1
3,320,을지로3가,126.9926155,37.56643127,321,충무로,126.9941496,37.56139658,2
3,321,충무로,126.9941496,37.56139658,322,동대입구,127.005316,37.55905582,2
3,322,동대입구,127.005316,37.55905582,323,약수,127.0108917,37.5545054,1
3,323,약수,127.0108917,37.5545054,324,금호,127.0158292,37.54826092,2
3,324,금호,127.0158292,37.54826092,325,옥수,127.0173938,37.54156628,1
3,325,옥수,127.0173938,37.54156628,326,압구정,127.0285087,37.52649127,3
3,326,압구정,127.0285087,37.52649127,327,신사,127.0203086,37.51643598,2
3,327,신사,127.0203086,37.51643598,328,잠원,127.0114195,37.51288992,2
3,328,잠원,127.0114195,37.51288992,329,고속터미널,127.005121,37.50454886,2
3,329,고속터미널,127.005121,37.50454886,330,교대,127.013868,37.49274317,3
3,330,교대,127.013868,37.49274317,331,남부터미널,127.0162003,37.48519963,2
3,331,남부터미널,127.0162003,37.48519963,332,양재,127.0341641,37.48457681,2
3,332,양재,127.0341641,37.48457681,333,매봉,127.0467114,37.48693947,3
3,333,매봉,127.0467114,37.48693947,334,도곡,127.0554988,37.49097398,2
3,334,도곡,127.0554988,37.49097398,335,대치,127.0632034,37.49449665,1
3,335,대치,127.0632034,37.49449665,336,학여울,127.0711666,37.4968852,2
3,336,학여울,127.0711666,37.4968852,337,대청,127.0795281,37.49370832,2
3,337,대청,127.0795281,37.49370832,338,일원,127.0841298,37.48398867,2
3,338,일원,127.0841298,37.48398867,339,수서,127.1020587,37.48745964,2
3,339,수서,127.1020587,37.48745964,340,가락시장,127.1176417,37.49224932,3
3,340,가락시장,127.1176417,37.49224932,341,경찰병원,127.1244824,37.49600492,1
3,341,경찰병원,127.1244824,37.49600492,342,오금,127.1284828,37.50232209,1
4,405,진접,127.2032473,37.71990835,406,오남,127.1911049,37.70516352,3
4,406,오남,127.1911049,37.70516352,408,별내별가람,127.116242,37.66784621,7
4,408,별내별가람,127.116242,37.66784621,409,불암산,127.0790666,37.67021774,6
4,409,불암산,127.0790666,37.67021774,410,상계,127.0734216,37.66072054,3
4,410,상계,127.0734216,37.66072054,411,노원,127.0634491,37.65634035,2
4,411,노원,127.0634491,37.65634035,412,창동,127.0483884,37.65337064,2
4,412,창동,127.0483884,37.65337064,413,쌍문,127.0346561,37.64854261,2
4,413,쌍문,127.0346561,37.64854261,414,수유,127.0255091,37.63788539,3
4,414,수유,127.0255091,37.63788539,415,미아,127.0260411,37.62665449,2
4,415,미아,127.0260411,37.62665449,416,미아사거리,127.0300866,37.61327836,2
4,416,미아사거리,127.0300866,37.61327836,417,길음,127.0250602,37.60339478,3
4,417,길음,127.0250602,37.60339478,418,성신여대입구,127.0171261,37.59296813,2
4,418,성신여대입구,127.0171261,37.59296813,419,한성대입구,127.0060178,37.58842461,2
4,419,한성대입구,127.0060178,37.58842461,420,혜화,127.001945,37.58204392,2
4,420,혜화,127.001945,37.58204392,421,동대문,127.0093138,37.57090728,3
4,421,동대문,127.0093138,37.57090728,422,동대문역사문화공원,127.0079152,37.56514371,1
4,422,동대문역사문화공원,127.0079152,37.56514371,423,충무로,126.9952554,37.56151106,3
4,423,충무로,126.9952554,37.56151106,424,명동,126.9864024,37.56096527,1
4,424,명동,126.9864024,37.56096527,425,회현,126.9784373,37.55876115,2
4,425,회현,126.9784373,37.55876115,426,서울역,126.9726424,37.5530278,2
4,426,서울역,126.9726424,37.5530278,427,숙대입구,126.9721181,37.54459523,2
4,427,숙대입구,126.9721181,37.54459523,428,삼각지,126.972923,37.53443934,2
4,428,삼각지,126.972923,37.53443934,429,신용산,126.967965,37.52925915,1
4,429,신용산,126.967965,37.52925915,430,이촌,126.9745201,37.52237348,3
4,430,이촌,126.9745201,37.52237348,431,동작,126.9803148,37.50297958,3
4,431,동작,126.9803148,37.50297958,432,총신대입구,126.9822119,37.4867996,3
4,432,총신대입구,126.9822119,37.4867996,433,사당,126.9816985,37.47759121,2
4,433,사당,126.9816985,37.47759121,434,남태령,126.9890853,37.46424996,3
4,434,남태령,126.9890853,37.46424996,1450,선바위,127.0022287,37.45174799,3
4,1450,선바위,127.0022287,37.45174799,1451,경마공원,127.007838,37.44396299,2
4,1451,경마공원,127.007838,37.44396299,1452,대공원,127.0067525,37.43605574,2
4,1452,대공원,127.0067525,37.43605574,1453,과천,126.9966171,37.4328753,2
4,1453,과천,126.9966171,37.4328753,1454,정부과천청사,126.989868,37.42650473,2
4,1454,정부과천청사,126.989868,37.42650473,1455,인덕원,126.9766799,37.40149417,3
4,1455,인덕원,126.9766799,37.40149417,1456,평촌,126.963808,37.39423951,3
4,1456,평촌,126.963808,37.39423951,1457,범계,126.9507833,37.38978375,2
4,1457,범계,126.9507833,37.38978375,1458,금정,126.9434732,37.37246821,3
4,1458,금정,126.9434732,37.37246821,1751,산본,126.9330463,37.35801931,5
4,1751,산본,126.9330463,37.35801931,1763,수리산,126.925631,37.35055797,2
4,1763,수리산,126.925631,37.35055797,1752,대야미,126.9168975,37.32796513,3
4,1752,대야미,126.9168975,37.32796513,1753,반월,126.9038244,37.31238176,3
4,1753,반월,126.9038244,37.31238176,1754,상록수,126.8666056,37.30285236,3
4,1754,상록수,126.8666056,37.30285236,1755,한대앞,126.8540232,37.30942948,2
4,1755,한대앞,126.8540232,37.30942948,1756,중앙,126.8388304,37.31599452,3
4,1756,중앙,126.8388304,37.31599452,1757,고잔,126.8235988,37.31676931,2
4,1757,고잔,126.8235988,37.31676931,1758,초지,126.8064731,37.32044038,2
4,1758,초지,126.8064731,37.32044038,1759,안산,126.7892163,37.32685868,3
4,1759,안산,126.7892163,37.32685868,1760,신길온천,126.7675218,37.33737451,3
4,1760,신길온천,126.7675218,37.33737451,1761,정왕,126.7433502,37.35170133,3
4,1761,정왕,126.7433502,37.35170133,1762,오이도,126.7384035,37.36170269,3
5,2511,방화,126.8128193,37.5776032,2512,개화산,126.8068143,37.57253715,2
5,2512,개화산,126.8068143,37.57253715,2513,김포공항,126.8012568,37.56209982,2
5,2513,김포공항,126.8012568,37.56209982,2514,송정,126.8124303,37.56116124,2
5,2514,송정,126.8124303,37.56116124,2515,마곡,126.8246969,37.56022864,2
5,2515,마곡,126.8246969,37.56022864,2516,발산,126.8377364,37.55867774,2
5,2516,발산,126.8377364,37.55867774,2517,우장산,126.8363263,37.54881619,2
5,2517,우장산,126.8363263,37.54881619,2518,화곡,126.840455,37.54165079,2
5,2518,화곡,126.840455,37.54165079,2519,까치산,126.8464443,37.53223067,2
5,2519,까치산,126.8464443,37.53223067,2520,신정,126.8560975,37.52502761,3
5,2520,신정,126.8560975,37.52502761,2521,목동,126.8646253,37.52613512,1
5,2521,목동,126.8646253,37.52613512,2522,오목교,126.8753073,37.52453408,2
5,2522,오목교,126.8753073,37.52453408,2523,양평,126.8864193,37.52557964,2
5,2523,양평,126.8864193,37.52557964,2524,영등포구청,126.8953221,37.52422916,1
5,2524,영등포구청,126.8953221,37.52422916,2525,영등포시장,126.9051796,37.52270938,2
5,2525,영등포시장,126.9051796,37.52270938,2526,신길,126.9149139,37.51766397,2
5,2526,신길,126.9149139,37.51766397,2527,여의도,126.924398,37.52177539,2
5,2527,여의도,126.924398,37.52177539,2528,여의나루,126.932986,37.52714695,2
5,2528,여의나루,126.932986,37.52714695,2529,마포,126.9458626,37.53955403,2
5,2529,마포,126.9458626,37.53955403,2530,공덕,126.9514512,37.54454169,2
5,2530,공덕,126.9514512,37.54454169,2531,애오개,126.9566694,37.55341315,2
5,2531,애오개,126.9566694,37.55341315,2532,충정로,126.9630396,37.56042868,1
5,2532,충정로,126.9630396,37.56042868,2533,서대문,126.9666376,37.56575194,2
5,2533,서대문,126.9666376,37.56575194,2534,광화문,126.9764243,37.57164861,2
5,2534,광화문,126.9764243,37.57164861,2535,종로3가,126.9904177,37.57258941,2
5,2535,종로3가,126.9904177,37.57258941,2536,을지로4가,126.9904177,37.57258941,2
5,2536,을지로4가,126.9904177,37.57258941,2537,동대문역사문화공원,127.0057918,37.56462215,2
5,2537,동대문역사문화공원,127.0057918,37.56462215,2538,청구,127.0139438,37.56021019,2
5,2538,청구,127.0139438,37.56021019,2539,신금호,127.0204932,37.55447619,2
5,2539,신금호,127.0204932,37.55447619,2540,행당,127.0295118,37.55736378,2
5,2540,행당,127.0295118,37.55736378,2541,왕십리,127.0373313,37.56203954,1
5,2541,왕십리,127.0373313,37.56203954,2542,마장,127.0429849,37.56613896,2
5,2542,마장,127.0429849,37.56613896,2543,답십리,127.0525613,37.56697481,2
5,2543,답십리,127.0525613,37.56697481,2544,장한평,127.0637037,37.56160389,2
5,2544,장한평,127.0637037,37.56160389,2545,군자,127.0795106,37.55715149,2
5,2545,군자,127.0795106,37.55715149,2546,아차산,127.089565,37.55224917,2
5,2546,아차산,127.089565,37.55224917,2547,광나루,127.1035215,37.54529917,2
5,2547,광나루,127.1035215,37.54529917,2548,천호,127.1239285,37.53851121,3
5,2548,천호,127.1239285,37.53851121,2549,강동,127.1323963,37.53588191,2
5,2549,강동,127.1323963,37.53588191,2550,길동,127.1400213,37.53782649,2
5,2550,길동,127.1400213,37.53782649,2551,굽은다리,127.1428839,37.54551759,2
5,2551,굽은다리,127.1428839,37.54551759,2552,명일,127.1440437,37.5513979,2
5,2552,명일,127.1440437,37.5513979,2553,고덕,127.154165,37.55504767,2
5,2553,고덕,127.154165,37.55504767,2554,상일동,127.1659058,37.55667788,2
5,2554,상일동,127.1659058,37.55667788,2562,강일,127.1756802,37.55742598,2
5,2562,강일,127.1756802,37.55742598,2563,미사,127.192491,37.56299135,3
5,2563,미사,127.192491,37.56299135,2564,하남풍산,127.2040066,37.5522898,3
5,2564,하남풍산,127.2040066,37.5522898,2565,하남시청,127.2062982,37.54197751,2
5,2565,하남시청,127.2062982,37.54197751,2566,하남검단산,127.2232193,37.53980326,3
5,2550,길동,127.1400213,37.53782649,2555,둔촌동,127.1362146,37.52765684,2
5,2555,둔촌동,127.1362146,37.52765684,2556,올림픽공원,127.1309637,37.51633899,2
5,2556,올림픽공원,127.1309637,37.51633899,2557,방이,127.126096,37.50875063,2
5,2557,방이,127.126096,37.50875063,2558,오금,127.1279532,37.50213886,2
5,2558,오금,127.1279532,37.50213886,2559,개롱,127.1350796,37.49796828,2
5,2559,개롱,127.1350796,37.49796828,2560,거여,127.1437738,37.49333045,2
5,2560,거여,127.1437738,37.49333045,2561,마천,127.1528599,37.49503816,1
6,2649,신내,127.1042714,37.61249102,2648,봉화산,127.0913601,37.61735084,3
6,2648,봉화산,127.0913601,37.61735084,2647,화랑대,127.0835418,37.61984246,1
6,2647,화랑대,127.0835418,37.61984246,2646,태릉입구,127.0754053,37.61845951,2
6,2646,태릉입구,127.0754053,37.61845951,2645,석계,127.0667033,37.61514912,2
6,2645,석계,127.0667033,37.61514912,2644,돌곶이,127.0564381,37.61054501,2
6,2644,돌곶이,127.0564381,37.61054501,2643,상월곡,127.0488292,37.60655883,1
6,2643,상월곡,127.0488292,37.60655883,2642,월곡,127.0414607,37.60180442,2
6,2642,월곡,127.0414607,37.60180442,2641,고려대,127.0363083,37.59044191,2
6,2641,고려대,127.0363083,37.59044191,2640,안암,127.0292334,37.58630742,2
6,2640,안암,127.0292334,37.58630742,2639,보문,127.0200035,37.5855417,1
6,2639,보문,127.0200035,37.5855417,2638,창신,127.0152969,37.57941474,2
6,2638,창신,127.0152969,37.57941474,2637,동묘앞,127.0157256,37.57217159,2
6,2637,동묘앞,127.0157256,37.57217159,2636,신당,127.0161759,37.56609251,1
6,2636,신당,127.0161759,37.56609251,2635,청구,127.0141658,37.56091655,2
6,2635,청구,127.0141658,37.56091655,2634,약수,127.0101537,37.55392522,2
6,2634,약수,127.0101537,37.55392522,2633,버티고개,127.0067309,37.54782751,1
6,2633,버티고개,127.0067309,37.54782751,2632,한강진,127.0017651,37.53979077,2
6,2632,한강진,127.0017651,37.53979077,2631,이태원,126.9943339,37.53452521,2
6,2631,이태원,126.9943339,37.53452521,2630,녹사평,126.9865497,37.5347228,2
6,2630,녹사평,126.9865497,37.5347228,2629,삼각지,126.9740551,37.53560639,2
6,2629,삼각지,126.9740551,37.53560639,2628,효창공원앞,126.9613981,37.53930875,2
6,2628,효창공원앞,126.9613981,37.53930875,2627,공덕,126.9518954,37.54353005,2
6,2627,공덕,126.9518954,37.54353005,2626,대흥,126.9424732,37.54764791,2
6,2626,대흥,126.9424732,37.54764791,2625,광흥창,126.9320297,37.54748648,2
6,2625,광흥창,126.9320297,37.54748648,2624,상수,126.9224299,37.54776618,1
6,2624,상수,126.9224299,37.54776618,2623,합정,126.9142132,37.54878403,2
6,2623,합정,126.9142132,37.54878403,2622,망원,126.9100943,37.55608266,2
6,2622,망원,126.9100943,37.55608266,2621,마포구청,126.9034256,37.56348719,2
6,2621,마포구청,126.9034256,37.56348719,2620,월드컵경기장,126.8990981,37.56963557,1
6,2620,월드컵경기장,126.8990981,37.56963557,2619,디지털미디어시티,126.9012778,37.57601375,2
6,2619,디지털미디어시티,126.9012778,37.57601375,2618,증산,126.909495,37.58374635,2
6,2618,증산,126.909495,37.58374635,2617,새절,126.9135807,37.59086005,2
6,2617,새절,126.9135807,37.59086005,2611,응암,126.9155399,37.59849286,1
6,2611,응암,126.9155399,37.59849286,2612,역촌,126.9228437,37.60622746,2
6,2612,역촌,126.9228437,37.60622746,2613,불광,126.9293954,37.61087796,1
6,2613,불광,126.9293954,37.61087796,2614,독바위,126.9330537,37.61841416,2
6,2614,독바위,126.9330537,37.61841416,2615,연신내,126.9204547,37.61851446,3
6,2615,연신내,126.9204547,37.61851446,2616,구산,126.9172595,37.61124669,2
6,2616,구산,126.9172595,37.61124669,2611,응암,126.9155399,37.59849286,2
7,2711,장암,127.0528183,37.69995657,2712,도봉산,127.0464256,37.68963047,5
7,2712,도봉산,127.0464256,37.68963047,2713,수락산,127.055351,37.67788147,3
7,2713,수락산,127.055351,37.67788147,2714,마들,127.0577126,37.66520175,2
